date,equity,in_position
2025-10-09,112988.62814074104,False
2025-10-10,112988.62814074104,True
2025-10-13,114722.33622620585,True
2025-10-14,114582.18617139284,False
2025-10-15,114582.18617139284,False
2025-10-16,114582.18617139284,False
2025-10-17,114582.18617139284,False
2025-10-20,114582.18617139284,False
2025-10-21,114582.18617139284,False
2025-10-22,114582.18617139284,False
2025-10-23,114582.18617139284,False
2025-10-24,114582.18617139284,False
2025-10-27,114582.18617139284,False
2025-10-28,114582.18617139284,False
2025-10-29,114582.18617139284,False
2025-10-30,114582.18617139285,True
2025-10-31,114958.04230478236,True
2025-11-03,115173.78035444094,True
2025-11-04,113808.56300894533,True
2025-11-05,114202.9591309774,True
2025-11-06,112977.63442705724,True
2025-11-07,113088.87435891246,True
2025-11-10,114853.54418697901,False
2025-11-11,114853.54418697901,False
2025-11-12,114853.54418697901,False
2025-11-13,114853.54418697901,False
2025-11-14,114853.54418697901,False
2025-11-17,114853.54418697901,False
2025-11-18,114853.54418697901,False
2025-11-19,114853.54418697901,False
2025-11-20,114853.54418697901,True
2025-11-21,115997.6265084284,True
2025-11-24,117704.94935736054,False
2025-11-25,117704.94935736054,False
2025-11-26,117704.94935736054,False
2025-11-28,117704.94935736054,False
2025-12-01,117704.94935736054,False
2025-12-02,117704.94935736054,False
2025-12-03,117704.94935736054,False
2025-12-04,117704.94935736054,False
2025-12-05,117704.94935736054,False
2025-12-08,117704.94935736054,False
2025-12-09,117704.94935736054,False
2025-12-10,117704.94935736054,False
2025-12-11,117704.94935736054,False
2025-12-12,117704.94935736054,False
2025-12-15,117704.94935736054,False
2025-12-16,117704.94935736054,False
2025-12-17,117704.94935736054,True
2025-12-18,118244.32168137206,True
2025-12-19,119316.07310563899,False
2025-12-22,119316.07310563899,False
2025-12-23,119316.07310563899,False
2025-12-24,119316.07310563899,False
2025-12-26,119316.07310563899,False
2025-12-29,119316.07310563899,False
2025-12-30,119316.07310563899,False
2025-12-31,119316.07310563899,True
2026-01-02,119534.78657845406,True
2026-01-05,120330.90361950091,False
2026-01-06,120330.90361950091,False
2026-01-07,120330.90361950091,False
2026-01-08,120330.90361950091,False
2026-01-09,120330.90361950091,False
2026-01-12,120330.90361950091,False
2026-01-13,120330.90361950091,False
2026-01-14,120330.90361950091,False
2026-01-15,120330.90361950091,False
2026-01-16,120330.90361950091,False
2026-01-20,120330.9036195009,True
2026-01-21,121719.65131911496,False
2026-01-22,121719.65131911496,False
2026-01-23,121719.65131911496,False
2026-01-26,121719.65131911496,False
2026-01-27,121719.65131911496,False
2026-01-28,121719.65131911496,False
2026-01-29,121719.65131911496,False
2026-01-30,121719.65131911496,False
