trades,win_rate,profit_factor,avg_trade,total_return,annualized_return,sharpe,max_drawdown,calmar,exposure,ending_equity,family,param
16,0.75,2.8043694601603733,0.014170412459931003,0.23375178484971482,11.495171259155374,3.414839125130896,-0.10375539027469072,110.79107532362505,0.12087912087912088,123375.17848497147,ATRpct5_min,0.02
12,0.6666666666666666,2.413238336894305,0.014798277610838665,0.17504038939463729,5.953060112576373,2.7396380816332195,-0.10725539266462514,55.50359720551193,0.09340659340659341,117504.03893946373,ATRpct5_min,0.025
10,0.6,2.173531717084245,0.014745918800391822,0.14043202858510395,3.8538845640988315,2.310469738758377,-0.10725539266462536,35.93184891084649,0.08424908424908426,114043.2028585104,ATRpct5_min,0.03
7,0.5714285714285714,2.6184936368861824,0.027582065639236392,0.19252054518761796,7.303746678750041,3.029367582493195,-0.10725539266462536,68.09677814138422,0.056776556776556776,119252.0545187618,ATRpct5_min,0.04
4,0.5,2.9265758268191715,0.03309768214927694,0.12726468429336113,3.221398393895851,2.27762667074774,-0.10725539266462536,30.034838471654044,0.0347985347985348,112726.46842933612,ATRpct5_min,0.05
40,0.775,2.140776356977141,0.006912806508588073,0.29305482344737577,20.971559558525044,3.704420032808658,-0.12035673720079099,174.24499904428464,0.27472527472527475,129305.48234473757,ATRpct7_min,0.005
32,0.75,2.168979691649829,0.007597382915644227,0.25225318752177905,13.9436528358162,3.342654013698968,-0.12035673720079099,115.85269890254688,0.2271062271062271,125225.3187521779,ATRpct7_min,0.01
20,0.65,1.4569115752962785,0.0045634832648155325,0.0782853504049188,1.4747150595544007,1.4456490680802525,-0.12035673720079099,12.252866718164148,0.1684981684981685,107828.53504049187,ATRpct7_min,0.015
16,0.6875,2.1749340994001582,0.00964092189184381,0.1499412444609418,4.3634444703255335,2.462534054418068,-0.10375539027469083,42.055111149149745,0.12637362637362637,114994.12444609418,ATRpct7_min,0.02
12,0.6666666666666666,1.975942255205828,0.010219270202096084,0.11455577278853513,2.6834838613821046,2.0148590093973566,-0.10375539027469083,25.86356096081005,0.0989010989010989,111455.57727885351,ATRpct7_min,0.025
8,0.625,2.054815191495516,0.015728967688086515,0.1180014836516401,2.822743687411049,2.0860089918208438,-0.10725539266462525,26.317965160385267,0.07142857142857142,111800.148365164,ATRpct7_min,0.03
4,0.5,2.1322165938358615,0.019450957717447592,0.0695859370382026,1.2450782946428016,1.464310569307656,-0.10725539266462525,11.60853793651208,0.03663003663003663,106958.59370382027,ATRpct7_min,0.04
3,0.3333333333333333,4.512862770679245,0.03483930530521843,0.10064740656527915,2.167346670920527,1.9657720370104517,-0.07332070707070704,29.55981683087753,0.029304029304029304,110064.74065652791,ATRpct7_min,0.05
40,0.775,2.140776356977141,0.006912806508588073,0.29305482344737577,20.971559558525044,3.704420032808658,-0.12035673720079099,174.24499904428464,0.27472527472527475,129305.48234473757,ATRpct10_min,0.005
35,0.7714285714285715,2.2765610663110207,0.007585436520115125,0.2804774137757,18.535620997487975,3.6266017254137792,-0.12035673720079099,154.00567868971908,0.23992673992673993,128047.74137757,ATRpct10_min,0.01
22,0.6818181818181818,1.3092857189677611,0.0028082223003843302,0.04864992952642977,0.7701930618392983,1.0682349993863924,-0.12035673720079099,6.399251755673521,0.184981684981685,104864.99295264298,ATRpct10_min,0.015
17,0.6470588235294118,1.198517999544298,0.0022668379298227664,0.024832836467683972,0.3429843364595493,0.7506960736558815,-0.12897089295002107,2.6593933608916154,0.15018315018315018,102483.2836467684,ATRpct10_min,0.02
12,0.75,2.4904189307343008,0.01481634027283659,0.17719749614301628,6.1080740191979555,2.8560587750707938,-0.10375539027469083,58.86994403882942,0.09523809523809523,117719.74961430163,ATRpct10_min,0.025
6,0.6666666666666666,3.0140171016491455,0.02306658855421147,0.1351473968708654,3.5902807699138863,2.4416464321355016,-0.10725539266462525,33.47412825330157,0.045787545787545784,113514.73968708653,ATRpct10_min,0.03
3,0.3333333333333333,4.512862770679245,0.03483930530521843,0.10064740656527915,2.167346670920527,1.9657720370104517,-0.07332070707070704,29.55981683087753,0.029304029304029304,110064.74065652791,ATRpct10_min,0.04
1,1.0,inf,0.014440096888391984,0.014440096888391984,0.18810268532986818,3.3801321598915064,-0.00036720829890768414,512.2506378243838,0.0018315018315018315,101444.0096888392,ATRpct10_min,0.05
40,0.775,2.140776356977141,0.006912806508588073,0.29305482344737577,20.971559558525044,3.704420032808658,-0.12035673720079099,174.24499904428464,0.27472527472527475,129305.48234473757,ATRpct14_min,0.005
37,0.7567567567567568,1.9580678178305166,0.0062763681339403216,0.23784990495520786,12.003379812187173,3.1829918446283085,-0.12035673720079099,99.7316817600493,0.2600732600732601,123784.99049552077,ATRpct14_min,0.01
27,0.7407407407407407,2.061160461696024,0.007850758050932001,0.21427987272443771,9.320057519902823,2.962228329474308,-0.12035673720079099,77.43694068703594,0.2032967032967033,121427.98727244377,ATRpct14_min,0.015
15,0.7333333333333333,1.4320000708681282,0.00497220074220838,0.062352260148361704,1.0691927321041805,1.2551581452850205,-0.12035673720079099,8.883530386175622,0.13003663003663005,106235.22601483617,ATRpct14_min,0.02
9,0.6666666666666666,1.8971785300180963,0.012168860249683826,0.10100553054919903,2.179758537027723,1.7965393543313204,-0.12035673720079099,18.110814464762655,0.08058608058608059,110100.5530549199,ATRpct14_min,0.025
7,0.7142857142857143,2.7146202353492743,0.01683221889361957,0.11292406548647627,2.6191742799564257,2.1176404367276502,-0.10375539027469083,25.24374177594245,0.056776556776556776,111292.40654864763,ATRpct14_min,0.03
2,0.5,42.980093750001124,0.06557340479537649,0.1307273443194834,3.379954414844809,2.489361521857949,-0.04466052275330623,75.68103117634443,0.01282051282051282,113072.73443194834,ATRpct14_min,0.04
0,,inf,,0.0,0.0,,0.0,,0.0,100000.0,ATRpct14_min,0.05
39,0.7692307692307693,2.0766302336514326,0.006691382328119744,0.2732577666285887,17.251816425868174,3.5166444728211452,-0.12035673720079088,143.33901721751567,0.2692307692307692,127325.77666285887,ATRpct20_min,0.005
37,0.7567567567567568,2.0421556164486634,0.006827233083036743,0.262693488849463,15.512229094531602,3.4238852677224902,-0.12035673720079088,128.88542390986044,0.2564102564102564,126269.34888494629,ATRpct20_min,0.01
30,0.8333333333333334,2.4930307193261156,0.008908781919948695,0.28324757402049694,19.049809014813267,3.682152448461802,-0.12035673720079088,158.2778783960595,0.1978021978021978,128324.75740204968,ATRpct20_min,0.015
14,0.7857142857142857,2.1667685283774465,0.010173495831220078,0.13762306164525295,3.712090694259804,2.268353517721033,-0.12035673720079088,30.842400521932824,0.1043956043956044,113762.30616452529,ATRpct20_min,0.02
8,0.625,1.5681850807865714,0.008669885858053353,0.05847844108226896,0.9802848224972804,1.2250714253458799,-0.12035673720079099,8.144827163782885,0.07142857142857142,105847.8441082269,ATRpct20_min,0.025
5,0.4,1.1516215202518256,0.0037017269721705713,0.0065765335440808315,0.08199262062585766,0.475094663059869,-0.12035673720079099,0.6812466217746455,0.06227106227106227,100657.65335440809,ATRpct20_min,0.03
2,1.0,inf,0.01037459517071937,0.020840294262178816,0.2814181897990169,3.5777466133779203,-0.009402957823626101,29.92868787435361,0.01098901098901099,102084.02942621788,ATRpct20_min,0.04
0,,inf,,0.0,0.0,,0.0,,0.0,100000.0,ATRpct20_min,0.05
38,0.7894736842105263,2.114244876517929,0.006980954632506747,0.2787722998424975,18.225163989942388,3.5850477346289438,-0.12035673720079099,151.42620524464178,0.2619047619047619,127877.22998424976,ATRpct30_min,0.005
38,0.7894736842105263,2.114244876517929,0.006980954632506747,0.2787722998424975,18.225163989942388,3.5850477346289438,-0.12035673720079099,151.42620524464178,0.2619047619047619,127877.22998424976,ATRpct30_min,0.01
27,0.8148148148148148,2.4291837522829987,0.009682167037823689,0.27518188498145624,17.586180010112958,3.586619166616651,-0.12035673720079099,146.1171216429202,0.1794871794871795,127518.18849814562,ATRpct30_min,0.015
16,0.8125,2.87306033405762,0.014530316570658335,0.24161307239565355,12.486670271465046,3.3371839990928693,-0.12035673720079099,103.7471649853182,0.11538461538461539,124161.30723956536,ATRpct30_min,0.02
6,0.6666666666666666,1.4172159480086217,0.008188483705694971,0.037637346564964425,0.5591949909774274,0.92765087605799,-0.12035673720079099,4.646146148383228,0.0641025641025641,103763.73465649644,ATRpct30_min,0.025
5,0.8,3.302093198608073,0.029653624274486257,0.1460658796409391,4.15013595155794,2.5686893417952397,-0.10375539027469094,39.99923223815662,0.045787545787545784,114606.58796409391,ATRpct30_min,0.03
2,0.5,2.0847635306019265,0.03493252378160028,0.061217229036356624,1.0427709558466627,1.3382375793360397,-0.10338887802971064,10.085910358239925,0.02564102564102564,106121.72290363567,ATRpct30_min,0.04
0,,inf,,0.0,0.0,,0.0,,0.0,100000.0,ATRpct30_min,0.05
40,0.775,2.140776356977141,0.006912806508588073,0.29305482344737577,20.971559558525044,3.704420032808658,-0.12035673720079099,174.24499904428464,0.27472527472527475,129305.48234473757,ADX5_min,10
40,0.775,2.140776356977141,0.006912806508588073,0.29305482344737577,20.971559558525044,3.704420032808658,-0.12035673720079099,174.24499904428464,0.27472527472527475,129305.48234473757,ADX5_min,15
40,0.775,2.140776356977141,0.006912806508588073,0.29305482344737577,20.971559558525044,3.704420032808658,-0.12035673720079099,174.24499904428464,0.27472527472527475,129305.48234473757,ADX5_min,20
39,0.7692307692307693,2.1193192934688723,0.00695669980810326,0.28637316091603915,19.644849623758063,3.640245829230488,-0.12035673720079099,163.22185264115782,0.2692307692307692,128637.3160916039,ADX5_min,25
38,0.7631578947368421,2.068834912445499,0.006817747538119376,0.27082225378444735,16.83649478527722,3.4893831273761586,-0.12035673720079099,139.88826198560798,0.26373626373626374,127082.22537844474,ADX5_min,30
36,0.75,1.932857751926523,0.006280971238639962,0.23031126339936914,11.082644038741226,3.0985851519346337,-0.12035673720079099,92.08162581087642,0.25274725274725274,123031.1263399369,ADX5_min,35
35,0.7428571428571429,2.0566824658392497,0.0073179651561107424,0.2671264858066813,16.222791772159127,3.484243380174307,-0.12035673720079099,134.78922866689769,0.23443223443223443,126712.64858066813,ADX5_min,40
28,0.6785714285714286,1.5643268870601161,0.004667554888632388,0.12099637414769071,2.9476868706259345,1.9391426107860956,-0.12035673720079099,24.491249423854956,0.1978021978021978,112099.63741476907,ADX5_min,50
0,,inf,,0.0,0.0,,0.0,,0.0,100000.0,ADX5_max,15
0,,inf,,0.0,0.0,,0.0,,0.0,100000.0,ADX5_max,20
2,1.0,inf,0.00413601585025225,0.008281202382875996,0.10422839269233841,1.4401193875154357,-0.017475888220262137,5.964125621465837,0.014652014652014652,100828.12023828759,ADX5_max,25
3,1.0,inf,0.006836305922665116,0.02061942458042787,0.2780890747791147,2.9027190626702906,-0.017475888220262137,15.912729085591701,0.020146520146520148,102061.94245804279,ADX5_max,30
6,1.0,inf,0.011276984668764959,0.069189006135838,1.2350824363677915,5.140769647479305,-0.017475888220262137,70.67351431876264,0.03663003663003663,106918.9006135838,ADX5_max,35
14,1.0,inf,0.010991639598308305,0.16467369989251956,5.250416118724862,7.935788822250416,-0.021134397108853675,248.4298980322152,0.08241758241758242,116467.36998925197,ADX5_max,40
40,0.775,2.140776356977141,0.006912806508588073,0.29305482344737577,20.971559558525044,3.704420032808658,-0.12035673720079099,174.24499904428464,0.27472527472527475,129305.48234473757,ADX7_min,10
40,0.775,2.140776356977141,0.006912806508588073,0.29305482344737577,20.971559558525044,3.704420032808658,-0.12035673720079099,174.24499904428464,0.27472527472527475,129305.48234473757,ADX7_min,15
38,0.7631578947368421,2.045563083013757,0.006525237792844626,0.25712047328606036,14.657084912848624,3.3604650530514433,-0.12035673720079099,121.78034444715985,0.2619047619047619,125712.04732860603,ADX7_min,20
36,0.75,2.0635328888855726,0.00700612889049602,0.2623206468938941,15.453709226427605,3.4176701574196,-0.12035673720079099,128.3992037823874,0.2490842490842491,126232.0646893894,ADX7_min,25
33,0.7272727272727273,2.0254454580488392,0.00714604786112157,0.24219944865199006,12.563442274046176,3.216551687052984,-0.12035673720079099,104.38503540592498,0.23076923076923078,124219.944865199,ADX7_min,30
29,0.6896551724137931,1.710722473648012,0.005611505253655827,0.15659622405352303,4.7487364608690505,2.395361606971998,-0.12035673720079099,39.455510105319156,0.20146520146520147,115659.6224053523,ADX7_min,35
26,0.6538461538461539,1.5189191872662076,0.004354404681744502,0.10179970364491275,2.207442249189701,1.7437526241215604,-0.12035673720079099,18.34082827874461,0.18864468864468864,110179.97036449128,ADX7_min,40
18,0.6111111111111112,1.5636248786859885,0.004911287012432054,0.07901011978203654,1.4947864784259122,1.493408808957843,-0.12035673720079088,12.419632778281146,0.1336996336996337,107901.01197820366,ADX7_min,50
0,,inf,,0.0,0.0,,0.0,,0.0,100000.0,ADX7_max,15
4,0.75,2.5863600690890354,0.005993391718630586,0.02382027849351953,0.3271189069135678,2.3373561337307645,-0.031385789422168964,10.422516461622324,0.0347985347985348,102382.02784935196,ADX7_max,20
6,0.8333333333333334,3.2196728522915206,0.005590731112570413,0.033631882037469696,0.48835685366601944,3.1021764770049534,-0.035218406857478235,13.866523140649173,0.04395604395604396,103363.18820374698,ADX7_max,25
11,0.8181818181818182,1.9722269862456705,0.00437756870999273,0.04776460926160775,0.7523097368000953,3.400063916134525,-0.06194547531109673,12.144708439509362,0.07692307692307693,104776.46092616078,ADX7_max,30
16,0.875,4.039794725908859,0.009409840443458148,0.15829865532938614,4.851293047506508,4.892429228507941,-0.06055734314227479,80.11073134613537,0.10989010989010989,115829.86553293862,ADX7_max,35
21,0.9047619047619048,5.303801545607417,0.010150581613272388,0.23255339119637952,11.350037708413318,6.6958036651980555,-0.05626703844419456,201.71734682055896,0.1282051282051282,123255.33911963795,ADX7_max,40
39,0.7692307692307693,2.0766302336514326,0.006691382328119744,0.2732577666285887,17.251816425868174,3.5166444728211452,-0.12035673720079088,143.33901721751567,0.2692307692307692,127325.77666285887,ADX10_min,10
39,0.7692307692307693,2.147211003930242,0.0068956788360292134,0.2835581923670132,19.10823199386332,3.6206710350728257,-0.12035673720079088,158.7632935079081,0.2619047619047619,128355.81923670133,ADX10_min,15
37,0.7567567567567568,2.109947946792495,0.006840823732277619,0.26361795005533195,15.65815314732825,3.4272935987892152,-0.12035673720079088,130.09785336076192,0.2454212454212454,126361.7950055332,ADX10_min,20
32,0.75,2.126313246051791,0.006814956885988831,0.2230466941396705,10.252313105651266,3.1134841595927467,-0.12035673720079099,85.18271053283328,0.19230769230769232,122304.66941396706,ADX10_min,25
25,0.72,1.6045713793197525,0.004483551214155224,0.10230455103970781,2.225155189389926,1.7746459218989974,-0.12035673720079099,18.487998604329913,0.1684981684981685,110230.45510397077,ADX10_min,30
21,0.7619047619047619,4.7751974779922275,0.01258511334258899,0.2858136985775499,19.537165336812514,4.314580382394395,-0.06312292107650452,309.50984212428335,0.12637362637362637,128581.369857755,ADX10_min,35
17,0.7058823529411765,3.869461041039113,0.011816481054800421,0.2091381246907702,8.806791956121995,3.4546568749369113,-0.06312292107650441,139.51813075076552,0.0989010989010989,120913.81246907702,ADX10_min,40
9,0.7777777777777778,1.42797100966636,0.0026728378597598392,0.022146689091659733,0.30127228521057536,1.2294426929478774,-0.06312292107650441,4.772787445077772,0.054945054945054944,102214.66890916596,ADX10_min,50
2,0.0,0.0,-0.02117158636965355,-0.04193165148674005,-0.40248571296483016,-6.06686724470948,-0.047287632604922414,-8.511437151601735,0.029304029304029304,95806.834851326,ADX10_max,15
7,0.7142857142857143,1.2197296045006332,0.0015456682231755575,0.009538897888322628,0.12090154650668872,0.7499367276022258,-0.06438338698775992,1.8778376249400115,0.0641025641025641,100953.88978883227,ADX10_max,20
12,0.8333333333333334,2.925470233772633,0.007947189119493972,0.09661403094106014,2.0305921777825735,3.7083353785015603,-0.08729174271615692,23.262133560391494,0.09523809523809523,109661.40309410602,ADX10_max,25
17,0.7647058823529411,3.08219167938563,0.010189137962723374,0.18169601510056332,6.441589501219352,4.17546692286721,-0.09214600738627121,69.90633326321506,0.1336996336996337,118169.60151005634,ADX10_max,30
23,0.782608695652174,1.5034259204045957,0.0038415190345563806,0.08286240017543833,1.6039973382930968,1.853248659738357,-0.1520908682556824,10.546309299757505,0.17399267399267399,108286.24001754382,ADX10_max,35
26,0.8076923076923077,1.5568444953207778,0.003758857273372406,0.09306881209116202,1.9148820795082684,2.0160202491865182,-0.1520908682556823,12.590381667682577,0.19597069597069597,109306.8812091162,ADX10_max,40
39,0.7692307692307693,2.147211003930242,0.0068956788360292134,0.2835581923670132,19.10823199386332,3.6206710350728257,-0.12035673720079088,158.7632935079081,0.2619047619047619,128355.81923670133,ADX14_min,10
36,0.7777777777777778,2.187666059593587,0.007498040416173518,0.2848247228579186,19.348067993748476,3.643953113924354,-0.12035673720079088,160.75600289388152,0.2326007326007326,128482.47228579187,ADX14_min,15
34,0.7941176470588235,3.030105331244732,0.009420637519220405,0.35441809001024027,37.36488726399314,4.3892226699613985,-0.12035673720079099,310.45114825319126,0.21428571428571427,135441.80900102403,ADX14_min,20
28,0.75,2.287963380088817,0.007257484597219754,0.20719819228079017,8.619301705298588,3.043537098786408,-0.12035673720079088,71.61461755912364,0.19230769230769232,120719.81922807901,ADX14_min,25
20,0.8,3.0185163317726773,0.009581616073375609,0.197022922678872,7.688589772448392,3.2923030522071457,-0.08285867269471714,92.79161157669132,0.12454212454212454,119702.2922678872,ADX14_min,30
15,0.8666666666666667,4.238776112185775,0.012136415621260761,0.18706250006180936,6.858195200831832,3.2346876940637106,-0.06312292107650441,108.64825460975992,0.08424908424908426,118706.25000618094,ADX14_min,35
12,0.8333333333333334,3.9882219046076557,0.013996916484294528,0.1705096909771271,5.637517348454088,3.0166067714048896,-0.06312292107650452,89.3101468105612,0.06776556776556776,117050.9690977127,ADX14_min,40
10,0.9,18.013681716680818,0.009585172798130214,0.09950309276789882,2.127984135251328,6.87975294178455,-0.016636619718309986,127.90964578635551,0.045787545787545784,109950.30927678989,ADX14_min,50
4,0.75,1.6725362732666436,0.002540894346256234,0.009954156509981216,0.1264570724762184,1.2149425615484262,-0.035218406857478124,3.5906528363978807,0.040293040293040296,100995.41565099813,ADX14_max,15
8,0.625,0.4134824443223594,-0.006432460987764094,-0.052525392324678344,-0.47724883035030086,-2.238157951991504,-0.09538604378420623,-5.003340231092826,0.06776556776556776,94747.46076753216,ADX14_max,20
14,0.7857142857142857,2.4284519319893456,0.00895207530956824,0.12683210690304314,3.2019647874776567,3.1883353872927027,-0.09538604378420623,33.56848298186605,0.09706959706959707,112683.21069030432,ADX14_max,25
23,0.7391304347826086,1.5689211007510893,0.004360993125758612,0.09588014989885241,2.006299484864664,2.069990852058666,-0.1520908682556824,13.191452635353764,0.17032967032967034,109588.01498988524,ADX14_max,30
25,0.72,1.4455572614010952,0.0033181754554669585,0.0769420639647671,1.4379057150465013,1.7187458193082572,-0.1520908682556823,9.45425410175985,0.19230769230769232,107694.20639647671,ADX14_max,35
27,0.7407407407407407,1.4995182762766506,0.0034444782587087293,0.08778062791234831,1.7497956642055348,1.9067260619796476,-0.1520908682556823,11.50493572871138,0.20146520146520147,108778.06279123483,ADX14_max,40
36,0.7777777777777778,2.0547061200017933,0.006975040469161676,0.26088074564606467,15.229488398196274,3.4099066083042007,-0.12035673720079099,126.53623513230455,0.25274725274725274,126088.07456460646,ADX20_min,10
30,0.7666666666666667,2.055615095982261,0.007845502653269146,0.2414885976821719,12.470424622867359,3.2313851766104094,-0.12035673720079099,103.61218584766856,0.19963369963369965,124148.85976821718,ADX20_min,15
28,0.8214285714285714,2.1488497837915714,0.008550059212126556,0.2467834858386635,13.177565269838711,3.3052121665008354,-0.12035673720079099,109.48755820668848,0.19230769230769232,124678.34858386635,ADX20_min,20
23,0.782608695652174,1.7170725202012946,0.006496794810171161,0.14143942230075512,3.905682439830259,2.2238154286716507,-0.12035673720079099,32.450883354493186,0.163003663003663,114143.94223007551,ADX20_min,25
18,0.8333333333333334,4.64926153410402,0.01202885104675898,0.22823769794273563,10.840087901176435,3.622204997960734,-0.08106608887308919,133.71914263862956,0.10256410256410256,122823.76979427357,ADX20_min,30
16,0.875,5.085970902042411,0.014354103033218567,0.2440077581504394,12.802727482824729,3.8669699559758315,-0.08106608887308908,157.92950740312276,0.09157509157509157,124400.77581504395,ADX20_min,35
13,0.8461538461538461,1.7103851560690089,0.0030715055055671866,0.03839298565926397,0.5729003472996561,1.5626531390563279,-0.08106608887308908,7.067077680243652,0.07875457875457875,103839.2985659264,ADX20_min,40
10,0.9,1.3734526400576,0.001888719505583114,0.01698603474631888,0.2244496594247214,0.8043180593594796,-0.08106608887308919,2.7687244141764684,0.06227106227106227,101698.60347463189,ADX20_min,50
8,0.875,2.979260236700557,0.0037388995546477483,0.0300314495275531,0.42721291482568824,2.6685679843677903,-0.035218406857478346,12.13038728737876,0.06227106227106227,103003.1449527553,ADX20_max,15
11,0.7272727272727273,2.2295577662704438,0.003319068292800517,0.036565071776414326,0.539934536961018,2.4521348850036953,-0.046553447675592885,11.598164344852503,0.07509157509157509,103656.50717764143,ADX20_max,20
16,0.8125,5.379543652635424,0.008127721486776027,0.13621677245230712,3.6425385080372434,4.690404112648437,-0.04034962503655515,90.27440787212394,0.1043956043956044,113621.6772452307,ADX20_max,25
