date,equity,pos
2017-05-12,108064.50342043192,False
2017-05-15,108064.50342043192,False
2017-05-16,108064.50342043192,False
2017-05-17,108064.50342043192,False
2017-05-18,108064.50342043192,False
2017-05-19,108064.50342043192,False
2017-05-22,108064.50342043192,False
2017-05-23,108064.50342043192,False
2017-05-24,108064.50342043192,False
2017-05-25,108064.50342043192,False
2017-05-26,108064.50342043192,False
2017-05-30,108064.50342043192,False
2017-05-31,108064.50342043192,False
2017-06-01,108064.50342043192,False
2017-06-02,108064.50342043192,False
2017-06-05,108064.50342043192,False
2017-06-06,108064.50342043192,False
2017-06-07,108064.50342043192,False
2017-06-08,108064.50342043192,False
2017-06-09,108064.50342043192,False
2017-06-12,108064.50342043192,False
2017-06-13,108064.50342043192,False
2017-06-14,108064.50342043192,False
2017-06-15,108064.50342043192,False
2017-06-16,108064.50342043192,False
2017-06-19,108064.50342043192,False
2017-06-20,108064.50342043192,False
2017-06-21,108064.50342043192,False
2017-06-22,108064.50342043192,False
2017-06-23,108064.50342043192,False
2017-06-26,108064.50342043192,False
2017-06-27,108064.50342043192,False
2017-06-28,111273.97084154453,True
2017-06-29,108947.74139084439,False
2017-06-30,108947.74139084439,False
2017-07-03,108947.74139084439,False
2017-07-05,114395.12122018907,True
2017-07-06,110423.35570947002,False
2017-07-07,110423.35570947002,False
2017-07-10,110423.35570947002,False
2017-07-11,110423.35570947002,False
2017-07-12,110423.35570947002,False
2017-07-13,110423.35570947002,False
2017-07-14,110423.35570947002,False
2017-07-17,110423.35570947002,False
2017-07-18,110423.35570947002,False
2017-07-19,110423.35570947002,False
2017-07-20,110423.35570947002,False
2017-07-21,110423.35570947002,False
2017-07-24,110423.35570947002,False
2017-07-25,110423.35570947002,False
2017-07-26,110423.35570947002,False
2017-07-27,110423.35570947002,False
2017-07-28,110423.35570947002,False
2017-07-31,110423.35570947002,False
2017-08-01,110423.35570947002,False
2017-08-02,110423.35570947002,False
2017-08-03,110423.35570947002,False
2017-08-04,110423.35570947002,False
2017-08-07,110423.35570947002,False
2017-08-08,110423.35570947002,False
2017-08-09,110423.35570947002,False
2017-08-10,110423.35570947002,False
2017-08-11,113530.04690130764,True
2017-08-14,122321.63917421683,True
2017-08-15,123481.81912212279,False
2017-08-16,123481.81912212279,False
2017-08-17,123481.81912212279,False
2017-08-18,123481.81912212279,False
2017-08-21,123481.81912212279,False
2017-08-22,123481.81912212279,False
2017-08-23,123481.81912212279,False
2017-08-24,123481.81912212279,False
2017-08-25,123481.81912212279,False
2017-08-28,123481.81912212279,False
2017-08-29,123481.81912212279,False
2017-08-30,123481.81912212279,False
2017-08-31,123481.81912212279,False
2017-09-01,123481.81912212279,False
2017-09-05,123481.81912212279,False
2017-09-06,123481.81912212279,False
2017-09-07,123481.81912212279,False
2017-09-08,123481.81912212279,False
2017-09-11,123481.81912212279,False
2017-09-12,123481.81912212279,False
2017-09-13,123481.81912212279,False
2017-09-14,123481.81912212279,False
2017-09-15,123481.81912212279,False
2017-09-18,123481.81912212279,False
2017-09-19,123481.81912212279,False
2017-09-20,123481.81912212279,False
2017-09-21,123481.81912212279,False
2017-09-22,123481.81912212279,False
2017-09-25,123481.81912212279,False
2017-09-26,123481.81912212279,False
2017-09-27,123481.81912212279,False
2017-09-28,123481.81912212279,False
2017-09-29,123481.81912212279,False
2017-10-02,123481.81912212279,False
2017-10-03,123481.81912212279,False
2017-10-04,123481.81912212279,False
2017-10-05,123481.81912212279,False
2017-10-06,123481.81912212279,False
2017-10-09,123481.81912212279,False
2017-10-10,123481.81912212279,False
2017-10-11,123481.81912212279,False
2017-10-12,123481.81912212279,False
2017-10-13,123481.81912212279,False
2017-10-16,123481.81912212279,False
2017-10-17,123481.81912212279,False
2017-10-18,123481.81912212279,False
2017-10-19,123481.81912212279,False
2017-10-20,123481.81912212279,False
2017-10-23,123481.81912212279,False
2017-10-24,123481.81912212279,False
2017-10-25,123481.81912212279,False
2017-10-26,123481.81912212279,False
2017-10-27,123481.81912212279,False
2017-10-30,123481.81912212279,False
2017-10-31,123481.81912212279,False
2017-11-01,123481.81912212279,False
2017-11-02,123481.81912212279,False
2017-11-03,123481.81912212279,False
2017-11-06,123481.81912212279,False
2017-11-07,123481.81912212279,False
2017-11-08,123481.81912212279,False
2017-11-09,123481.81912212279,False
2017-11-10,123481.81912212279,False
2017-11-13,123481.81912212279,False
2017-11-14,123481.81912212279,False
2017-11-15,123481.81912212279,False
2017-11-16,123481.81912212279,False
2017-11-17,123481.81912212279,False
2017-11-20,123481.81912212279,False
2017-11-21,123481.81912212279,False
2017-11-22,123481.81912212279,False
2017-11-24,123481.81912212279,False
2017-11-27,123481.81912212279,False
2017-11-28,123481.81912212279,False
2017-11-29,123481.81912212279,False
2017-11-30,123481.81912212279,False
2017-12-01,123481.81912212279,False
2017-12-04,123481.81912212279,False
2017-12-05,126057.57279348868,True
2017-12-06,127330.97910292802,True
2017-12-07,131054.73750330594,True
2017-12-08,135202.945379462,False
2017-12-11,135202.945379462,False
2017-12-12,135202.945379462,False
2017-12-13,135202.945379462,False
2017-12-14,135202.945379462,False
2017-12-15,135202.945379462,False
2017-12-18,135202.945379462,False
2017-12-19,135202.945379462,False
2017-12-20,135202.945379462,False
2017-12-21,135202.945379462,False
2017-12-22,135202.945379462,False
2017-12-26,135202.945379462,False
2017-12-27,135202.945379462,False
2017-12-28,135202.945379462,False
2017-12-29,135202.945379462,False
2018-01-02,135202.945379462,False
2018-01-03,135202.945379462,False
2018-01-04,135202.945379462,False
2018-01-05,135202.945379462,False
2018-01-08,135202.945379462,False
2018-01-09,135202.945379462,False
2018-01-10,135202.945379462,False
2018-01-11,135202.945379462,False
2018-01-12,135202.945379462,False
2018-01-16,135202.945379462,False
2018-01-17,135202.945379462,False
2018-01-18,135202.945379462,False
2018-01-19,135202.945379462,False
2018-01-22,135202.945379462,False
2018-01-23,135202.945379462,False
2018-01-24,135202.945379462,False
2018-01-25,135202.945379462,False
2018-01-26,142379.6983062136,True
2018-01-29,140501.01020127902,False
2018-01-30,140501.01020127902,False
2018-01-31,140501.01020127902,False
2018-02-01,140501.01020127902,False
2018-02-02,140501.01020127902,False
2018-02-05,124908.1529907057,True
2018-02-06,137746.0884326265,True
2018-02-07,128581.38660711201,True
2018-02-08,112308.97284386518,True
2018-02-09,122538.92026966454,True
2018-02-12,129003.79876189951,True
2018-02-13,125697.89263951647,False
2018-02-14,125697.89263951647,False
2018-02-15,125697.89263951647,False
2018-02-16,125697.89263951647,False
2018-02-20,125697.89263951647,False
2018-02-21,125697.89263951647,False
2018-02-22,125697.89263951647,False
2018-02-23,125697.89263951647,False
2018-02-26,125697.89263951647,False
2018-02-27,125697.89263951647,False
2018-02-28,125697.89263951647,False
2018-03-01,125697.89263951647,False
2018-03-02,125697.89263951647,False
2018-03-05,125697.89263951647,False
2018-03-06,125697.89263951647,False
2018-03-07,125697.89263951647,False
2018-03-08,125697.89263951647,False
2018-03-09,125697.89263951647,False
2018-03-12,125697.89263951647,False
2018-03-13,125697.89263951647,False
2018-03-14,125697.89263951647,False
2018-03-15,125697.89263951647,False
2018-03-16,125697.89263951647,False
2018-03-19,125697.89263951647,False
2018-03-20,125697.89263951647,False
2018-03-21,125697.89263951647,False
2018-03-22,125697.89263951647,False
2018-03-23,113779.35351698121,True
2018-03-26,128089.01891921567,True
2018-03-27,131883.6478605771,False
2018-03-28,131883.6478605771,False
2018-03-29,137263.89960998364,True
2018-04-02,133114.18611568888,False
2018-04-03,133114.18611568888,False
2018-04-04,133114.18611568888,False
2018-04-05,133114.18611568888,False
2018-04-06,133114.18611568888,False
2018-04-09,130494.87093454888,True
2018-04-10,143042.0822691394,True
2018-04-11,140893.65521045154,False
2018-04-12,140893.65521045154,False
2018-04-13,140893.65521045154,False
2018-04-16,140893.65521045154,False
2018-04-17,140893.65521045154,False
2018-04-18,140893.65521045154,False
2018-04-19,140893.65521045154,False
2018-04-20,135915.41272634894,True
2018-04-23,130446.65680905641,True
2018-04-24,127273.93520677456,True
2018-04-25,126825.15760522812,True
2018-04-26,134569.09557656015,True
2018-04-27,139390.7895548734,False
2018-04-30,139390.7895548734,False
2018-05-01,139390.7895548734,False
2018-05-02,139390.7895548734,False
2018-05-03,139390.7895548734,False
2018-05-04,139390.7895548734,False
2018-05-07,139390.7895548734,False
2018-05-08,139390.7895548734,False
2018-05-09,139390.7895548734,False
2018-05-10,139390.7895548734,False
2018-05-11,139390.7895548734,False
2018-05-14,139390.7895548734,False
2018-05-15,139390.7895548734,False
2018-05-16,139390.7895548734,False
2018-05-17,139390.7895548734,False
2018-05-18,139390.7895548734,False
2018-05-21,139390.7895548734,False
2018-05-22,139390.7895548734,False
2018-05-23,139390.7895548734,False
2018-05-24,139390.7895548734,False
2018-05-25,139390.7895548734,False
2018-05-29,139390.7895548734,False
2018-05-30,139390.7895548734,False
2018-05-31,139390.7895548734,False
2018-06-01,139390.7895548734,False
2018-06-04,139390.7895548734,False
2018-06-05,139390.7895548734,False
2018-06-06,139390.7895548734,False
2018-06-07,139390.7895548734,False
2018-06-08,139390.7895548734,False
2018-06-11,139390.7895548734,False
2018-06-12,139390.7895548734,False
2018-06-13,139390.7895548734,False
2018-06-14,139390.7895548734,False
2018-06-15,139390.7895548734,False
2018-06-18,139390.7895548734,False
2018-06-19,139390.7895548734,False
2018-06-20,139390.7895548734,False
2018-06-21,139390.7895548734,False
2018-06-22,139390.7895548734,False
2018-06-25,131998.58099292437,True
2018-06-26,133383.50047546017,True
2018-06-27,123572.1916616133,True
2018-06-28,126692.74236099533,True
2018-06-29,127250.3010407235,True
2018-07-02,129597.46215345917,True
2018-07-03,130811.51100487415,False
2018-07-05,130811.51100487415,False
2018-07-06,130811.51100487415,False
2018-07-09,130811.51100487415,False
2018-07-10,130811.51100487415,False
2018-07-11,130811.51100487415,False
2018-07-12,130811.51100487415,False
2018-07-13,130811.51100487415,False
2018-07-16,130811.51100487415,False
2018-07-17,130811.51100487415,False
2018-07-18,130811.51100487415,False
2018-07-19,130811.51100487415,False
2018-07-20,130811.51100487415,False
2018-07-23,130811.51100487415,False
2018-07-24,130811.51100487415,False
2018-07-25,130811.51100487415,False
2018-07-26,130811.51100487415,False
2018-07-27,130811.51100487415,False
2018-07-30,130811.51100487415,False
2018-07-31,130811.51100487415,False
2018-08-01,130811.51100487415,False
2018-08-02,130811.51100487415,False
2018-08-03,130811.51100487415,False
2018-08-06,130811.51100487415,False
2018-08-07,130811.51100487415,False
2018-08-08,130811.51100487415,False
2018-08-09,130811.51100487415,False
2018-08-10,130811.51100487415,False
2018-08-13,130811.51100487415,False
2018-08-14,130811.51100487415,False
2018-08-15,130811.51100487415,False
2018-08-16,130811.51100487415,False
2018-08-17,130811.51100487415,False
2018-08-20,130811.51100487415,False
2018-08-21,130811.51100487415,False
2018-08-22,130811.51100487415,False
2018-08-23,130811.51100487415,False
2018-08-24,130811.51100487415,False
2018-08-27,130811.51100487415,False
2018-08-28,130811.51100487415,False
2018-08-29,130811.51100487415,False
2018-08-30,130811.51100487415,False
2018-08-31,130811.51100487415,False
2018-09-04,130811.51100487415,False
2018-09-05,130811.51100487415,False
2018-09-06,130811.51100487415,False
2018-09-07,130811.51100487415,False
2018-09-10,130811.51100487415,False
2018-09-11,130811.51100487415,False
2018-09-12,130811.51100487415,False
2018-09-13,130811.51100487415,False
2018-09-14,130811.51100487415,False
2018-09-17,130811.51100487415,False
2018-09-18,130811.51100487415,False
2018-09-19,130811.51100487415,False
2018-09-20,130811.51100487415,False
2018-09-21,130811.51100487415,False
2018-09-24,130811.51100487415,False
2018-09-25,130811.51100487415,False
2018-09-26,130811.51100487415,False
2018-09-27,130811.51100487415,False
2018-09-28,130811.51100487415,False
2018-10-01,130811.51100487415,False
2018-10-02,130811.51100487415,False
2018-10-03,130811.51100487415,False
2018-10-04,130811.51100487415,False
2018-10-05,130811.51100487415,False
2018-10-08,130811.51100487415,False
2018-10-09,130811.51100487415,False
2018-10-10,130811.51100487415,False
2018-10-11,126945.32963629859,True
2018-10-12,134016.21611248195,True
2018-10-15,130435.15706634024,True
2018-10-16,143208.37024222006,True
2018-10-17,145968.31052946683,False
2018-10-18,145968.31052946683,False
2018-10-19,145968.31052946683,False
2018-10-22,145863.58644404597,True
2018-10-23,143520.24511917692,True
2018-10-24,136359.28167305537,False
2018-10-25,142297.8181986557,True
2018-10-26,134723.15217604113,True
2018-10-29,130754.0156363885,True
2018-10-30,147024.41452336352,True
2018-10-31,153765.8815996236,False
2018-11-01,153765.8815996236,False
2018-11-02,153765.8815996236,False
2018-11-05,153765.8815996236,False
2018-11-06,153765.8815996236,False
2018-11-07,153765.8815996236,False
2018-11-08,153765.8815996236,False
2018-11-09,153765.8815996236,False
2018-11-12,153765.8815996236,False
2018-11-13,156922.66211340492,True
2018-11-14,158754.5796262288,True
2018-11-15,174816.48261483645,True
2018-11-16,156775.45511329855,False
2018-11-19,156775.45511329855,False
2018-11-20,171610.8779137747,True
2018-11-21,173655.21359662066,True
2018-11-23,173580.18307016228,True
2018-11-26,183389.2076553364,True
2018-11-27,180219.55474026897,False
2018-11-28,180219.55474026897,False
2018-11-29,180219.55474026897,False
2018-11-30,180219.55474026897,False
2018-12-03,180219.55474026897,False
2018-12-04,180219.55474026897,False
2018-12-06,180219.55474026897,False
2018-12-07,180219.55474026897,False
2018-12-10,180219.55474026897,False
2018-12-11,180219.55474026897,False
2018-12-12,180219.55474026897,False
2018-12-13,180219.55474026897,False
2018-12-14,180219.55474026897,False
2018-12-17,180219.55474026897,False
2018-12-18,180219.55474026897,False
2018-12-19,180219.55474026897,False
2018-12-20,176505.57865441023,True
2018-12-21,168412.75598598912,True
2018-12-24,153786.12088852105,True
2018-12-26,179570.81252860487,True
2018-12-27,170453.17318115899,False
2018-12-28,170453.17318115899,False
2018-12-31,170453.17318115899,False
2019-01-02,170453.17318115899,False
2019-01-03,170453.17318115899,False
2019-01-04,183358.95796171625,True
2019-01-07,186960.56909760422,False
2019-01-08,186960.56909760422,False
2019-01-09,186960.56909760422,False
2019-01-10,186960.56909760422,False
2019-01-11,186960.56909760422,False
2019-01-14,186960.56909760422,False
2019-01-15,186960.56909760422,False
2019-01-16,186960.56909760422,False
2019-01-17,186960.56909760422,False
2019-01-18,186960.56909760422,False
2019-01-22,186960.56909760422,False
2019-01-23,186960.56909760422,False
2019-01-24,186960.56909760422,False
2019-01-25,186960.56909760422,False
2019-01-28,186960.56909760422,False
2019-01-29,186960.56909760422,False
2019-01-30,186960.56909760422,False
2019-01-31,186960.56909760422,False
2019-02-01,186960.56909760422,False
2019-02-04,186960.56909760422,False
2019-02-05,186960.56909760422,False
2019-02-06,186960.56909760422,False
2019-02-07,186960.56909760422,False
2019-02-08,186960.56909760422,False
2019-02-11,186960.56909760422,False
2019-02-12,186960.56909760422,False
2019-02-13,186960.56909760422,False
2019-02-14,186960.56909760422,False
2019-02-15,186960.56909760422,False
2019-02-19,186960.56909760422,False
2019-02-20,186960.56909760422,False
2019-02-21,186960.56909760422,False
2019-02-22,186960.56909760422,False
2019-02-25,186960.56909760422,False
2019-02-26,186960.56909760422,False
2019-02-27,186960.56909760422,False
2019-02-28,186960.56909760422,False
2019-03-01,186960.56909760422,False
2019-03-04,186960.56909760422,False
2019-03-05,186960.56909760422,False
2019-03-06,186960.56909760422,False
2019-03-07,183579.69101639884,True
2019-03-08,183283.68569537505,True
2019-03-11,186695.71608140634,False
2019-03-12,186695.71608140634,False
2019-03-13,186695.71608140634,False
2019-03-14,186695.71608140634,False
2019-03-15,186695.71608140634,False
2019-03-18,186695.71608140634,False
2019-03-19,186695.71608140634,False
2019-03-20,186695.71608140634,False
2019-03-21,186695.71608140634,False
2019-03-22,186695.71608140634,False
2019-03-25,186695.71608140634,False
2019-03-26,186695.71608140634,False
2019-03-27,186695.71608140634,False
2019-03-28,186695.71608140634,False
2019-03-29,186695.71608140634,False
2019-04-01,186695.71608140634,False
2019-04-02,186695.71608140634,False
2019-04-03,186695.71608140634,False
2019-04-04,186695.71608140634,False
2019-04-05,186695.71608140634,False
2019-04-08,186695.71608140634,False
2019-04-09,186695.71608140634,False
2019-04-10,186695.71608140634,False
2019-04-11,186695.71608140634,False
2019-04-12,186695.71608140634,False
2019-04-15,186695.71608140634,False
2019-04-16,186695.71608140634,False
2019-04-17,186695.71608140634,False
2019-04-18,186695.71608140634,False
2019-04-22,186695.71608140634,False
2019-04-23,186695.71608140634,False
2019-04-24,186695.71608140634,False
2019-04-25,186695.71608140634,False
2019-04-26,186695.71608140634,False
2019-04-29,186695.71608140634,False
2019-04-30,186695.71608140634,False
2019-05-01,186695.71608140634,False
2019-05-02,186695.71608140634,False
2019-05-03,186695.71608140634,False
2019-05-06,186695.71608140634,False
2019-05-07,186695.71608140634,False
2019-05-08,186695.71608140634,False
2019-05-09,186695.71608140634,False
2019-05-10,186695.71608140634,False
2019-05-13,186695.71608140634,False
2019-05-14,192910.2212927171,True
2019-05-15,186083.39189340005,False
2019-05-16,186083.39189340005,False
2019-05-17,186083.39189340005,False
2019-05-20,186083.39189340005,False
2019-05-21,185717.0786921501,True
2019-05-22,175431.20971843103,False
2019-05-23,175431.20971843103,False
2019-05-24,175431.20971843103,False
2019-05-28,175431.20971843103,False
2019-05-29,175431.20971843103,False
2019-05-30,175431.20971843103,False
2019-05-31,175431.20971843103,False
2019-06-03,175431.20971843103,False
2019-06-04,175431.20971843103,False
2019-06-05,175431.20971843103,False
2019-06-06,175431.20971843103,False
2019-06-07,175431.20971843103,False
2019-06-10,175431.20971843103,False
2019-06-11,175431.20971843103,False
2019-06-12,175431.20971843103,False
2019-06-13,175431.20971843103,False
2019-06-14,175431.20971843103,False
2019-06-17,175431.20971843103,False
2019-06-18,191269.83857040043,True
2019-06-19,194428.95719805863,False
2019-06-20,194428.95719805863,False
2019-06-21,194428.95719805863,False
2019-06-24,194428.95719805863,False
2019-06-25,194428.95719805863,False
2019-06-26,199521.364988332,True
2019-06-27,203203.14370035435,False
2019-06-28,203203.14370035435,False
2019-07-01,203203.14370035435,False
2019-07-02,203203.14370035435,False
2019-07-03,203203.14370035435,False
2019-07-05,203203.14370035435,False
2019-07-08,203203.14370035435,False
2019-07-09,203203.14370035435,False
2019-07-10,203203.14370035435,False
2019-07-11,203203.14370035435,False
2019-07-12,203203.14370035435,False
2019-07-15,203203.14370035435,False
2019-07-16,203203.14370035435,False
2019-07-17,203203.14370035435,False
2019-07-18,203203.14370035435,False
2019-07-19,203203.14370035435,False
2019-07-22,203203.14370035435,False
2019-07-23,203203.14370035435,False
2019-07-24,203203.14370035435,False
2019-07-25,203203.14370035435,False
2019-07-26,203203.14370035435,False
2019-07-29,203203.14370035435,False
2019-07-30,203203.14370035435,False
2019-07-31,203203.14370035435,False
2019-08-01,203203.14370035435,False
2019-08-02,203203.14370035435,False
2019-08-05,203203.14370035435,False
2019-08-06,203203.14370035435,False
2019-08-07,203203.14370035435,False
2019-08-08,203203.14370035435,False
2019-08-09,203203.14370035435,False
2019-08-12,203203.14370035435,False
2019-08-13,203203.14370035435,False
2019-08-14,203203.14370035435,False
2019-08-15,203203.14370035435,False
2019-08-16,203203.14370035435,False
2019-08-19,203203.14370035435,False
2019-08-20,203203.14370035435,False
2019-08-21,203203.14370035435,False
2019-08-22,203203.14370035435,False
2019-08-23,203203.14370035435,False
2019-08-26,198397.32576696924,True
2019-08-27,196323.67439605301,True
2019-08-28,199924.54382539177,True
2019-08-29,213459.27664254518,True
2019-08-30,219428.00974824635,False
2019-09-03,219428.00974824635,False
2019-09-04,219428.00974824635,False
2019-09-05,219428.00974824635,False
2019-09-06,219428.00974824635,False
2019-09-09,219428.00974824635,False
2019-09-10,219428.00974824635,False
2019-09-11,219428.00974824635,False
2019-09-12,219428.00974824635,False
2019-09-13,219428.00974824635,False
2019-09-16,219428.00974824635,False
2019-09-17,219428.00974824635,False
2019-09-18,219428.00974824635,False
2019-09-19,219428.00974824635,False
2019-09-20,219428.00974824635,False
2019-09-23,219428.00974824635,False
2019-09-24,219428.00974824635,False
2019-09-25,219428.00974824635,False
2019-09-26,219428.00974824635,False
2019-09-27,219428.00974824635,False
2019-09-30,219428.00974824635,False
2019-10-01,219428.00974824635,False
2019-10-02,219428.00974824635,False
2019-10-03,219428.00974824635,False
2019-10-04,219428.00974824635,False
2019-10-07,219428.00974824635,False
2019-10-08,219428.00974824635,False
2019-10-09,219428.00974824635,False
2019-10-10,219428.00974824635,False
2019-10-11,219428.00974824635,False
2019-10-14,219428.00974824635,False
2019-10-15,219428.00974824635,False
2019-10-16,219428.00974824635,False
2019-10-17,219428.00974824635,False
2019-10-18,219428.00974824635,False
2019-10-21,219428.00974824635,False
2019-10-22,219428.00974824635,False
2019-10-23,219428.00974824635,False
2019-10-24,219428.00974824635,False
2019-10-25,219428.00974824635,False
2019-10-28,219428.00974824635,False
2019-10-29,219428.00974824635,False
2019-10-30,219428.00974824635,False
2019-10-31,219428.00974824635,False
2019-11-01,219428.00974824635,False
2019-11-04,219428.00974824635,False
2019-11-05,219428.00974824635,False
2019-11-06,219428.00974824635,False
2019-11-07,219428.00974824635,False
2019-11-08,219428.00974824635,False
2019-11-11,219428.00974824635,False
2019-11-12,219428.00974824635,False
2019-11-13,219428.00974824635,False
2019-11-14,219428.00974824635,False
2019-11-15,219428.00974824635,False
2019-11-18,219428.00974824635,False
2019-11-19,219428.00974824635,False
2019-11-20,219428.00974824635,False
2019-11-21,219428.00974824635,False
2019-11-22,219428.00974824635,False
2019-11-25,219428.00974824635,False
2019-11-26,219428.00974824635,False
2019-11-27,219428.00974824635,False
