wr_lookback,wr_entry,wr_exit,cci_lookback,cci_entry,cci_exit,trades,win_rate,profit_factor,avg_trade,median_trade,avg_hold_days,total_return,cagr,sharpe,max_drawdown,calmar,exposure,ending_equity
2,-80,-40,3,-50,0,153,0.7450980392156863,2.282011715168216,0.026114389432954566,0.03122961583692674,3.2941176470588234,23.99656414555654,0.7118252803153178,1.2631438060942695,-0.4006586473231968,1.7766377565317195,0.22781456953642384,2499656.414555654
2,-90,-30,5,-50,-50,82,0.7560975609756098,2.810952626259562,0.042046345799947586,0.04974158759454517,3.6219512195121952,14.357764536753042,0.5780769199919307,1.194086356432941,-0.3257011937607832,1.7748689015137877,0.13841059602649006,1535776.453675304
2,-80,-30,7,-50,-50,115,0.7217391304347827,2.625571754158515,0.03400840390873721,0.04578375581996896,3.869565217391304,23.10410504674682,0.7014628457621244,1.2314482996096514,-0.40065864732319667,1.750774257459817,0.19933774834437087,2410410.504674682
2,-80,-40,3,-80,50,132,0.7424242424242424,2.3257754515746147,0.029286613546168138,0.04220292672983239,3.2954545454545454,22.665369301372888,0.6962509866398892,1.281755344587983,-0.4006586473231968,1.7377660292409682,0.2,2366536.9301372888
2,-90,-40,7,-80,0,69,0.7681159420289855,3.089666149533814,0.04738069250239661,0.06289308176100628,3.289855072463768,13.584077769159354,0.5645122357729442,1.271984066276063,-0.3257011937607833,1.7332212671825808,0.11059602649006622,1458407.7769159353
2,-90,-40,7,-80,50,69,0.7681159420289855,3.089666149533814,0.04738069250239661,0.06289308176100628,3.289855072463768,13.584077769159354,0.5645122357729442,1.271984066276063,-0.3257011937607833,1.7332212671825808,0.11059602649006622,1458407.7769159353
2,-90,-40,7,-80,100,69,0.7681159420289855,3.089666149533814,0.04738069250239661,0.06289308176100628,3.289855072463768,13.584077769159354,0.5645122357729442,1.271984066276063,-0.3257011937607833,1.7332212671825808,0.11059602649006622,1458407.7769159353
2,-85,-40,3,-80,50,110,0.7272727272727273,2.266984661704373,0.030536820163166202,0.03795894059938354,3.4909090909090907,13.498919332615486,0.5629828121344009,1.16989245580478,-0.3257011937607833,1.7285254795470386,0.17483443708609273,1449891.9332615486
2,-80,-30,3,-80,0,128,0.734375,2.3200401234738464,0.03035804859265994,0.046000262368062206,3.6171875,22.154419060748587,0.690078834545288,1.2380651011593433,-0.40065864732319667,1.722361015182649,0.2119205298013245,2315441.9060748587
2,-90,-40,7,-80,-50,70,0.7714285714285715,3.1670723678536206,0.046248544478352215,0.05304904250058051,3.2,13.33304753564248,0.5599821887060143,1.2746679392512792,-0.3257011937607833,1.7193126688915443,0.10860927152317881,1433304.753564248
