date,equity,in_position
2026-03-04,121823.44973681345,False
2026-03-05,121823.44973681345,False
2026-03-06,121823.44973681345,False
2026-03-09,121823.44973681345,False
2026-03-10,121823.44973681345,False
2026-03-11,121823.44973681345,False
2026-03-12,121823.44973681345,False
2026-03-13,121823.44973681345,True
2026-03-16,123063.22393123904,True
2026-03-17,123386.96318675671,True
2026-03-18,121665.25896423096,True
2026-03-19,121034.88712976562,True
2026-03-20,119299.75508584625,True
2026-03-23,120552.40527338901,True
2026-03-24,120147.73120399192,True
2026-03-25,120817.28284608529,True
2026-03-26,118659.6342851636,True
2026-03-27,116636.26393817822,True
2026-03-30,116246.30528948648,True
2026-03-31,119625.33376895207,True
2026-04-01,120526.65328715465,False
2026-04-02,120526.65328715465,False
2026-04-06,120526.65328715465,False
2026-04-07,120526.65328715465,False
2026-04-08,120526.65328715465,False
2026-04-09,120526.65328715465,False
2026-04-10,120526.65328715465,False
2026-04-13,120526.65328715465,False
2026-04-14,120526.65328715465,False
2026-04-15,120526.65328715465,False
2026-04-16,120526.65328715465,False
2026-04-17,120526.65328715465,False
2026-04-20,120526.65328715465,False
2026-04-21,120526.65328715465,False
2026-04-22,120526.65328715465,False
2026-04-23,120526.65328715465,False
2026-04-24,120526.65328715465,False
2026-04-27,120526.65328715465,False
2026-04-28,120526.65328715465,False
2026-04-29,120526.65328715465,False
2026-04-30,120526.65328715465,False
2026-05-01,120526.65328715465,False
2026-05-04,120526.65328715465,False
2026-05-05,120526.65328715465,False
2026-05-06,120526.65328715465,False
2026-05-07,120526.65328715465,False
2026-05-08,120526.65328715465,False
2026-05-11,120526.65328715465,False
2026-05-12,120526.65328715465,False
2026-05-13,120526.65328715465,False
2026-05-14,120526.65328715465,False
2026-05-15,120526.65328715465,False
2026-05-18,120526.65328715465,False
2026-05-19,120526.65328715465,False
2026-05-20,120526.65328715465,False
2026-05-21,120526.65328715465,False
2026-05-22,120526.65328715465,False
2026-05-26,120526.65328715465,False
2026-05-27,120526.65328715465,False
2026-05-28,120526.65328715465,False
2026-05-29,120526.65328715465,False
2026-06-01,120526.65328715465,False
2026-06-02,120526.65328715465,False
2026-06-03,120526.65328715465,False
2026-06-04,120526.65328715465,True
2026-06-05,117415.93883414245,False
2026-06-08,117415.93883414245,True
2026-06-09,117071.26121818225,True
2026-06-10,115225.56817787931,True
2026-06-11,117184.03592202177,True
2026-06-12,117817.7979900776,False
2026-06-15,117817.7979900776,False
2026-06-16,117817.7979900776,False
2026-06-17,117817.7979900776,True
2026-06-18,119042.67786287531,True
2026-06-22,118668.0490858207,True
2026-06-23,116944.75671136953,True
2026-06-24,116890.55510107226,True
2026-06-25,117059.536591999,True
2026-06-26,116213.03497235647,True
2026-06-29,118127.62714785682,True
2026-06-30,119047.46035790154,False
2026-07-01,119047.46035790154,False
2026-07-02,119047.46035790154,False
2026-07-06,119047.46035790154,False
2026-07-07,119047.46035790154,False
2026-07-08,119047.46035790154,False
2026-07-09,119047.46035790154,False
2026-07-10,119047.46035790154,False
2026-07-13,119047.46035790154,False
2026-07-14,119047.46035790154,False
2026-07-15,119047.46035790154,False
2026-07-16,119047.46035790154,False
2026-07-17,119047.46035790154,False
2026-07-20,119047.46035790154,False
2026-07-21,119047.46035790154,False
2026-07-22,119047.46035790154,False
2026-07-23,119047.46035790154,False
2026-07-24,119047.46035790154,False
2026-07-27,119047.46035790154,False
2026-07-28,119047.46035790154,False
2026-07-29,119047.46035790154,False
2026-07-30,119047.46035790154,True
2026-07-31,119904.57510707057,False
2026-08-03,119904.57510707057,False
2026-08-04,119904.57510707057,False
2026-08-05,119904.57510707057,False
2026-08-06,119904.57510707057,False
2026-08-07,119904.57510707057,False
2026-08-10,119904.57510707057,False
2026-08-11,119904.57510707057,False
2026-08-12,119904.57510707057,False
2026-08-13,119904.57510707057,False
2026-08-14,119904.57510707057,False
2026-08-17,119904.57510707057,False
2026-08-18,119904.57510707057,True
2026-08-19,120156.11770388127,True
2026-08-20,119146.82256388302,True
2026-08-21,119634.28399372738,True
2026-08-24,119282.74930874347,True
2026-08-25,119663.9691449038,True
2026-08-26,119690.52954332481,False
2026-08-27,119690.52954332481,False
2026-08-28,119690.52954332481,False
2026-08-31,119690.52954332481,False
2026-09-01,119690.52954332481,False
2026-09-02,119690.52954332481,False
2026-09-03,119690.52954332481,False
