lookback,entry_thr,exit_thr,trades,win_rate,profit_factor,avg_trade,median_trade,avg_hold_days,total_return,cagr,annualized_volatility,sharpe,max_drawdown,calmar,exposure,ending_equity
8,-85,-35,82,0.6341463414634146,1.746291888757269,0.02342942249966971,0.04139605279634362,5.634146341463414,2.336367563278339,0.22290230688342993,0.5822068446224455,0.6459336487425572,-0.657221659086289,0.33915849211866017,0.20264900662251656,333636.7563278339
3,-90,-35,98,0.673469387755102,1.6317332205519046,0.02059965401850667,0.034494578323538194,5.23469387755102,2.2829222971612118,0.21960859981130243,0.608817743320267,0.6370835943810729,-0.657221659086289,0.3341469301492835,0.22913907284768212,328292.22971612116
8,-90,-20,66,0.6666666666666666,1.8979155213851806,0.027322801612007844,0.04427697676780318,5.545454545454546,2.2590502772433667,0.21812297327990327,0.5523373739301916,0.6425732107327936,-0.6572216590862892,0.3318864651891594,0.16158940397350993,325905.02772433666
8,-90,-25,66,0.6666666666666666,1.8979155213851806,0.027322801612007844,0.04427697676780318,5.545454545454546,2.2590502772433667,0.21812297327990327,0.5523373739301916,0.6425732107327936,-0.6572216590862892,0.3318864651891594,0.16158940397350993,325905.02772433666
8,-90,-30,66,0.6666666666666666,1.8979155213851806,0.027322801612007844,0.04427697676780318,5.545454545454546,2.2590502772433667,0.21812297327990327,0.5523373739301916,0.6425732107327936,-0.6572216590862892,0.3318864651891594,0.16158940397350993,325905.02772433666
8,-90,-35,66,0.6666666666666666,1.8979155213851806,0.027322801612007844,0.04427697676780318,5.545454545454546,2.2590502772433667,0.21812297327990327,0.5523373739301916,0.6425732107327936,-0.6572216590862892,0.3318864651891594,0.16158940397350993,325905.02772433666
8,-90,-40,66,0.6666666666666666,1.8979155213851806,0.027322801612007844,0.04427697676780318,5.545454545454546,2.2590502772433667,0.21812297327990327,0.5523373739301916,0.6425732107327936,-0.6572216590862892,0.3318864651891594,0.16158940397350993,325905.02772433666
5,-85,-20,95,0.6210526315789474,1.6480797578342958,0.020960364068911247,0.03122961583692674,5.515789473684211,2.216864238817003,0.21547530276386917,0.6237700702181552,0.6318423789184826,-0.6629747604084505,0.32501282949462135,0.23642384105960265,321686.42388170026
5,-85,-25,95,0.6210526315789474,1.6480797578342958,0.020960364068911247,0.03122961583692674,5.515789473684211,2.216864238817003,0.21547530276386917,0.6237700702181552,0.6318423789184826,-0.6629747604084505,0.32501282949462135,0.23642384105960265,321686.42388170026
10,-90,-20,61,0.6721311475409836,2.0315482849459263,0.027731995493411387,0.042241379310344884,5.540983606557377,2.1475248071063273,0.21105992054044553,0.5351532097170547,0.6348268424820216,-0.6575261891607893,0.32099089590609997,0.15033112582781458,314752.48071063275
10,-90,-25,61,0.6721311475409836,2.0315482849459263,0.027731995493411387,0.042241379310344884,5.540983606557377,2.1475248071063273,0.21105992054044553,0.5351532097170547,0.6348268424820216,-0.6575261891607893,0.32099089590609997,0.15033112582781458,314752.48071063275
10,-90,-30,61,0.6721311475409836,2.0315482849459263,0.027731995493411387,0.042241379310344884,5.540983606557377,2.1475248071063273,0.21105992054044553,0.5351532097170547,0.6348268424820216,-0.6575261891607893,0.32099089590609997,0.15033112582781458,314752.48071063275
10,-90,-35,61,0.6721311475409836,2.0315482849459263,0.027731995493411387,0.042241379310344884,5.540983606557377,2.1475248071063273,0.21105992054044553,0.5351532097170547,0.6348268424820216,-0.6575261891607893,0.32099089590609997,0.15033112582781458,314752.48071063275
10,-90,-40,61,0.6721311475409836,2.0315482849459263,0.027731995493411387,0.042241379310344884,5.540983606557377,2.1475248071063273,0.21105992054044553,0.5351532097170547,0.6348268424820216,-0.6575261891607893,0.32099089590609997,0.15033112582781458,314752.48071063275
6,-85,-20,90,0.6444444444444445,1.6968493457478109,0.02209101601845795,0.0349122380721798,5.5,2.35951102945629,0.2243149630981225,0.611866280982148,0.6442175648699981,-0.7113979738026794,0.31531571828786337,0.21986754966887417,335951.10294562904
6,-85,-25,90,0.6444444444444445,1.6968493457478109,0.02209101601845795,0.0349122380721798,5.5,2.35951102945629,0.2243149630981225,0.611866280982148,0.6442175648699981,-0.7113979738026794,0.31531571828786337,0.21986754966887417,335951.10294562904
3,-90,-40,98,0.673469387755102,1.5982609311598506,0.019696633702655283,0.034494578323538194,5.1938775510204085,2.0204366843880264,0.20275246510755807,0.6083257188063579,0.6142260565676119,-0.657221659086289,0.3084993659360486,0.22781456953642384,302043.66843880265
6,-90,-20,71,0.6338028169014085,1.791306659104939,0.024271369772043586,0.03887915596504765,5.535211267605634,1.899239140472642,0.19455423818632056,0.5762906447751271,0.6040845688440225,-0.657221659086289,0.29602529907003083,0.17682119205298014,289923.9140472642
6,-90,-25,71,0.6338028169014085,1.791306659104939,0.024271369772043586,0.03887915596504765,5.535211267605634,1.899239140472642,0.19455423818632056,0.5762906447751271,0.6040845688440225,-0.657221659086289,0.29602529907003083,0.17682119205298014,289923.9140472642
4,-95,-20,54,0.7222222222222222,2.013674545091579,0.02961115770726901,0.04886853315960149,5.222222222222222,1.7758922102351593,0.1859120762121904,0.5092626926911547,0.599026060077642,-0.6378822377656352,0.29145203488248955,0.13112582781456952,277589.2210235159
4,-95,-25,54,0.7222222222222222,2.013674545091579,0.02961115770726901,0.04886853315960149,5.222222222222222,1.7758922102351593,0.1859120762121904,0.5092626926911547,0.599026060077642,-0.6378822377656352,0.29145203488248955,0.13112582781456952,277589.2210235159
4,-95,-30,54,0.7222222222222222,1.9708927594798091,0.028361428978375798,0.046000262368062206,5.148148148148148,1.6059921025530906,0.17346867577624892,0.5085144700245349,0.5784389456384071,-0.6378822377656352,0.27194467176868337,0.12980132450331125,260599.21025530907
9,-90,-40,62,0.6451612903225806,1.8096038874800389,0.024611578322980776,0.04056026763769627,5.612903225806452,1.5749656884352925,0.17112371614546196,0.540650108101785,0.5720250358062257,-0.6378822377656352,0.2682685079065247,0.15562913907284767,257496.56884352924
4,-95,-35,54,0.7222222222222222,1.9245190616216643,0.027006774382977335,0.046000262368062206,5.12962962962963,1.4375486046414023,0.1604459417481372,0.5077562615035376,0.5565899746972838,-0.6378822377656352,0.2515290946337445,0.1291390728476821,243754.86046414022
11,-90,-20,58,0.6551724137931034,1.859061138508575,0.024289438442474158,0.04261144047127696,5.637931034482759,1.4250226521762746,0.1594478849312555,0.5264893777168983,0.5545931751921921,-0.6378822377656352,0.24996445345424145,0.1456953642384106,242502.26521762746
11,-90,-25,58,0.6551724137931034,1.859061138508575,0.024289438442474158,0.04261144047127696,5.637931034482759,1.4250226521762746,0.1594478849312555,0.5264893777168983,0.5545931751921921,-0.6378822377656352,0.24996445345424145,0.1456953642384106,242502.26521762746
11,-90,-30,58,0.6551724137931034,1.859061138508575,0.024289438442474158,0.04261144047127696,5.637931034482759,1.4250226521762746,0.1594478849312555,0.5264893777168983,0.5545931751921921,-0.6378822377656352,0.24996445345424145,0.1456953642384106,242502.26521762746
11,-90,-35,58,0.6551724137931034,1.859061138508575,0.024289438442474158,0.04261144047127696,5.637931034482759,1.4250226521762746,0.1594478849312555,0.5264893777168983,0.5545931751921921,-0.6378822377656352,0.24996445345424145,0.1456953642384106,242502.26521762746
11,-90,-40,58,0.6551724137931034,1.859061138508575,0.024289438442474158,0.04261144047127696,5.637931034482759,1.4250226521762746,0.1594478849312555,0.5264893777168983,0.5545931751921921,-0.6378822377656352,0.24996445345424145,0.1456953642384106,242502.26521762746
9,-90,-20,62,0.6290322580645161,1.7642980362810767,0.023450494415317043,0.037202834275496754,5.725806451612903,1.3991729580002437,0.15737455349273666,0.5425081985390264,0.5501830888602999,-0.6575261891607896,0.23934339968054522,0.15894039735099338,239917.29580002438
9,-90,-25,62,0.6290322580645161,1.7642980362810767,0.023450494415317043,0.037202834275496754,5.725806451612903,1.3991729580002437,0.15737455349273666,0.5425081985390264,0.5501830888602999,-0.6575261891607896,0.23934339968054522,0.15894039735099338,239917.29580002438
9,-90,-30,62,0.6290322580645161,1.7642980362810767,0.023450494415317043,0.037202834275496754,5.725806451612903,1.3991729580002437,0.15737455349273666,0.5425081985390264,0.5501830888602999,-0.6575261891607896,0.23934339968054522,0.15894039735099338,239917.29580002438
9,-90,-35,62,0.6290322580645161,1.7642980362810767,0.023450494415317043,0.037202834275496754,5.725806451612903,1.3991729580002437,0.15737455349273666,0.5425081985390264,0.5501830888602999,-0.6575261891607896,0.23934339968054522,0.15894039735099338,239917.29580002438
10,-80,-20,86,0.6395348837209303,1.6254353629396352,0.02096355329235795,0.04126019268662573,5.569767441860465,1.5787263473233981,0.17140919417905653,0.6013926999020137,0.5733442090847631,-0.7245078345002334,0.23658708162527306,0.2165562913907285,257872.6347323398
10,-80,-25,86,0.6395348837209303,1.6254353629396352,0.02096355329235795,0.04126019268662573,5.569767441860465,1.5787263473233981,0.17140919417905653,0.6013926999020137,0.5733442090847631,-0.7245078345002334,0.23658708162527306,0.2165562913907285,257872.6347323398
10,-80,-30,86,0.6395348837209303,1.6254353629396352,0.02096355329235795,0.04126019268662573,5.569767441860465,1.5787263473233981,0.17140919417905653,0.6013926999020137,0.5733442090847631,-0.7245078345002334,0.23658708162527306,0.2165562913907285,257872.6347323398
10,-80,-35,86,0.6395348837209303,1.6254353629396352,0.02096355329235795,0.04126019268662573,5.569767441860465,1.5787263473233981,0.17140919417905653,0.6013926999020137,0.5733442090847631,-0.7245078345002334,0.23658708162527306,0.2165562913907285,257872.6347323398
6,-95,-30,47,0.723404255319149,2.0360920264207665,0.028214671205766487,0.04578375581996896,5.23404255319149,1.2931767347534127,0.14867330436553172,0.49357466319042903,0.5376702484575507,-0.6378822377656352,0.23307327836295058,0.11589403973509933,229317.67347534126
6,-95,-35,47,0.723404255319149,2.0360920264207665,0.028214671205766487,0.04578375581996896,5.23404255319149,1.2931767347534127,0.14867330436553172,0.49357466319042903,0.5376702484575507,-0.6378822377656352,0.23307327836295058,0.11589403973509933,229317.67347534126
6,-95,-40,47,0.723404255319149,2.0360920264207665,0.028214671205766487,0.04578375581996896,5.23404255319149,1.2931767347534127,0.14867330436553172,0.49357466319042903,0.5376702484575507,-0.6378822377656352,0.23307327836295058,0.11589403973509933,229317.67347534126
5,-95,-30,49,0.7346938775510204,1.931618786182452,0.028400751924298515,0.05152029740304753,5.061224489795919,1.2922976787798905,0.14859975374840118,0.5010230586656199,0.5368345109914198,-0.6378822377656352,0.23295797398108192,0.11788079470198676,229229.76787798904
3,-95,-20,71,0.704225352112676,1.62984008264402,0.02090520509699255,0.044732383419689103,5.394366197183099,1.2745718277858145,0.14711159474999036,0.5471828774428937,0.533294844820297,-0.6378822377656352,0.2306250057460304,0.17483443708609273,227457.18277858142
15,-85,-20,68,0.6323529411764706,1.648093493842825,0.020954580029764865,0.044382628726089,5.338235294117647,1.2593743316071735,0.145827989990023,0.5479459159978429,0.5323557578159251,-0.6378822377656352,0.228612714630254,0.16225165562913907,225937.43316071734
15,-85,-25,68,0.6323529411764706,1.648093493842825,0.020954580029764865,0.044382628726089,5.338235294117647,1.2593743316071735,0.145827989990023,0.5479459159978429,0.5323557578159251,-0.6378822377656352,0.228612714630254,0.16225165562913907,225937.43316071734
15,-85,-30,68,0.6323529411764706,1.648093493842825,0.020954580029764865,0.044382628726089,5.338235294117647,1.2593743316071735,0.145827989990023,0.5479459159978429,0.5323557578159251,-0.6378822377656352,0.228612714630254,0.16225165562913907,225937.43316071734
15,-85,-35,68,0.6323529411764706,1.648093493842825,0.020954580029764865,0.044382628726089,5.338235294117647,1.2593743316071735,0.145827989990023,0.5479459159978429,0.5323557578159251,-0.6378822377656352,0.228612714630254,0.16225165562913907,225937.43316071734
15,-85,-40,68,0.6323529411764706,1.648093493842825,0.020954580029764865,0.044382628726089,5.338235294117647,1.2593743316071735,0.145827989990023,0.5479459159978429,0.5323557578159251,-0.6378822377656352,0.228612714630254,0.16225165562913907,225937.43316071734
13,-85,-20,72,0.5972222222222222,1.6351721140309667,0.019601412433106796,0.037202834275496754,5.555555555555555,1.2496330043619253,0.14500143444768776,0.5542531859344539,0.531321278305252,-0.6378822377656352,0.22731693385223692,0.18013245033112582,224963.3004361925
13,-85,-25,72,0.5972222222222222,1.6351721140309667,0.019601412433106796,0.037202834275496754,5.555555555555555,1.2496330043619253,0.14500143444768776,0.5542531859344539,0.531321278305252,-0.6378822377656352,0.22731693385223692,0.18013245033112582,224963.3004361925
13,-85,-30,72,0.5972222222222222,1.6351721140309667,0.019601412433106796,0.037202834275496754,5.555555555555555,1.2496330043619253,0.14500143444768776,0.5542531859344539,0.531321278305252,-0.6378822377656352,0.22731693385223692,0.18013245033112582,224963.3004361925
13,-85,-35,72,0.5972222222222222,1.6351721140309667,0.019601412433106796,0.037202834275496754,5.555555555555555,1.2496330043619253,0.14500143444768776,0.5542531859344539,0.531321278305252,-0.6378822377656352,0.22731693385223692,0.18013245033112582,224963.3004361925
13,-85,-40,72,0.5972222222222222,1.6351721140309667,0.019601412433106796,0.037202834275496754,5.555555555555555,1.2496330043619253,0.14500143444768776,0.5542531859344539,0.531321278305252,-0.6378822377656352,0.22731693385223692,0.18013245033112582,224963.3004361925
3,-95,-25,71,0.704225352112676,1.6210388395084376,0.02061308048008112,0.044732383419689103,5.352112676056338,1.2304609817750403,0.1433659343590743,0.5457034648380144,0.5272932338622142,-0.6378822377656352,0.22475298083429074,0.17350993377483442,223046.09817750403
4,-95,-40,54,0.7222222222222222,1.8215253944461227,0.02535507069657878,0.046000262368062206,5.074074074074074,1.21914197305684,0.1423948426129933,0.5046772152750945,0.5259891366535541,-0.6378822377656352,0.22323061245876966,0.1271523178807947,221914.197305684
10,-80,-40,86,0.6395348837209303,1.6024493619252758,0.020193100763134353,0.04126019268662573,5.534883720930233,1.4358048474914407,0.16030725706203564,0.6009368002493825,0.5574843443907705,-0.7245078345002334,0.22126366262500918,0.21589403973509932,243580.48474914406
5,-95,-35,49,0.7346938775510204,1.8973171578415844,0.027355053778707783,0.05152029740304753,5.040816326530612,1.191344406186425,0.13999237989147884,0.5006856170916446,0.5218406641861306,-0.6378822377656352,0.2194643017210232,0.11721854304635762,219134.4406186425
5,-95,-40,49,0.7346938775510204,1.8973171578415844,0.027355053778707783,0.05152029740304753,5.040816326530612,1.191344406186425,0.13999237989147884,0.5006856170916446,0.5218406641861306,-0.6378822377656352,0.2194643017210232,0.11721854304635762,219134.4406186425
3,-95,-30,72,0.6944444444444444,1.5943458023179955,0.019814929606269967,0.04247558036155907,5.208333333333333,1.133350820378237,0.1348972935902384,0.5432794750072443,0.5135007042166748,-0.6378822377656352,0.21147679869995234,0.17019867549668874,213335.08203782368
11,-85,-20,70,0.6142857142857143,1.6073894768120653,0.019661211628114645,0.037202834275496754,5.828571428571428,1.1302494361654651,0.13462158239092248,0.5591588373719286,0.5151931548161662,-0.6569582935762392,0.20491648207695518,0.18013245033112582,213024.94361654652
11,-85,-25,70,0.6142857142857143,1.6073894768120653,0.019661211628114645,0.037202834275496754,5.828571428571428,1.1302494361654651,0.13462158239092248,0.5591588373719286,0.5151931548161662,-0.6569582935762392,0.20491648207695518,0.18013245033112582,213024.94361654652
11,-85,-30,70,0.6142857142857143,1.6073894768120653,0.019661211628114645,0.037202834275496754,5.828571428571428,1.1302494361654651,0.13462158239092248,0.5591588373719286,0.5151931548161662,-0.6569582935762392,0.20491648207695518,0.18013245033112582,213024.94361654652
11,-85,-35,70,0.6142857142857143,1.6073894768120653,0.019661211628114645,0.037202834275496754,5.828571428571428,1.1302494361654651,0.13462158239092248,0.5591588373719286,0.5151931548161662,-0.6569582935762392,0.20491648207695518,0.18013245033112582,213024.94361654652
11,-85,-40,70,0.6142857142857143,1.6073894768120653,0.019661211628114645,0.037202834275496754,5.828571428571428,1.1302494361654651,0.13462158239092248,0.5591588373719286,0.5151931548161662,-0.6569582935762392,0.20491648207695518,0.18013245033112582,213024.94361654652
8,-95,-20,46,0.717391304347826,1.9371083205198587,0.026594842215116963,0.044382628726089,5.413043478260869,1.0711710358364206,0.12930461356209277,0.49646745279164073,0.5028469908599418,-0.6378822377656352,0.20270922422141605,0.11456953642384106,207117.10358364208
8,-95,-25,46,0.717391304347826,1.9371083205198587,0.026594842215116963,0.044382628726089,5.413043478260869,1.0711710358364206,0.12930461356209277,0.49646745279164073,0.5028469908599418,-0.6378822377656352,0.20270922422141605,0.11456953642384106,207117.10358364208
8,-95,-30,46,0.717391304347826,1.9371083205198587,0.026594842215116963,0.044382628726089,5.413043478260869,1.0711710358364206,0.12930461356209277,0.49646745279164073,0.5028469908599418,-0.6378822377656352,0.20270922422141605,0.11456953642384106,207117.10358364208
8,-95,-35,46,0.717391304347826,1.9371083205198587,0.026594842215116963,0.044382628726089,5.413043478260869,1.0711710358364206,0.12930461356209277,0.49646745279164073,0.5028469908599418,-0.6378822377656352,0.20270922422141605,0.11456953642384106,207117.10358364208
8,-95,-40,46,0.717391304347826,1.9371083205198587,0.026594842215116963,0.044382628726089,5.413043478260869,1.0711710358364206,0.12930461356209277,0.49646745279164073,0.5028469908599418,-0.6378822377656352,0.20270922422141605,0.11456953642384106,207117.10358364208
7,-95,-30,45,0.7333333333333333,1.9752009813396043,0.02689298809083272,0.04298150163220904,5.4,1.0562052005171476,0.12793767695923042,0.49052052524095374,0.5005425696546429,-0.6378822377656352,0.2005662948185682,0.11390728476821192,205620.52005171476
7,-95,-35,45,0.7333333333333333,1.9752009813396043,0.02689298809083272,0.04298150163220904,5.4,1.0562052005171476,0.12793767695923042,0.49052052524095374,0.5005425696546429,-0.6378822377656352,0.2005662948185682,0.11390728476821192,205620.52005171476
7,-95,-40,45,0.7333333333333333,1.9752009813396043,0.02689298809083272,0.04298150163220904,5.4,1.0562052005171476,0.12793767695923042,0.49052052524095374,0.5005425696546429,-0.6378822377656352,0.2005662948185682,0.11390728476821192,205620.52005171476
6,-95,-20,46,0.717391304347826,1.89467338920421,0.02577771868319443,0.044382628726089,5.5,0.9880614148099112,0.12160682050691918,0.4955727534616529,0.4894634490485849,-0.6378822377656352,0.1906414903993593,0.11920529801324503,198806.14148099112
6,-95,-25,46,0.717391304347826,1.89467338920421,0.02577771868319443,0.044382628726089,5.5,0.9880614148099112,0.12160682050691918,0.4955727534616529,0.4894634490485849,-0.6378822377656352,0.1906414903993593,0.11920529801324503,198806.14148099112
5,-95,-20,48,0.7291666666666666,1.81293758829572,0.026069215771803045,0.04886853315960149,5.3125,0.9872993203599134,0.1215350029818556,0.5029922071920969,0.489373001307893,-0.6378822377656352,0.19052890296423156,0.12119205298013246,198729.93203599134
5,-95,-25,48,0.7291666666666666,1.81293758829572,0.026069215771803045,0.04886853315960149,5.3125,0.9872993203599134,0.1215350029818556,0.5029922071920969,0.489373001307893,-0.6378822377656352,0.19052890296423156,0.12119205298013246,198729.93203599134
15,-90,-20,53,0.6037735849056604,1.7319611133962527,0.022703428838318766,0.04298150163220904,5.377358490566038,0.9769712237441266,0.12055944450636225,0.5205590178838854,0.4890670949572536,-0.6749942905552924,0.1786080951991202,0.12980132450331125,197697.12237441266
15,-90,-25,53,0.6037735849056604,1.7319611133962527,0.022703428838318766,0.04298150163220904,5.377358490566038,0.9769712237441266,0.12055944450636225,0.5205590178838854,0.4890670949572536,-0.6749942905552924,0.1786080951991202,0.12980132450331125,197697.12237441266
15,-90,-30,53,0.6037735849056604,1.7319611133962527,0.022703428838318766,0.04298150163220904,5.377358490566038,0.9769712237441266,0.12055944450636225,0.5205590178838854,0.4890670949572536,-0.6749942905552924,0.1786080951991202,0.12980132450331125,197697.12237441266
15,-90,-35,53,0.6037735849056604,1.7319611133962527,0.022703428838318766,0.04298150163220904,5.377358490566038,0.9769712237441266,0.12055944450636225,0.5205590178838854,0.4890670949572536,-0.6749942905552924,0.1786080951991202,0.12980132450331125,197697.12237441266
15,-90,-40,53,0.6037735849056604,1.7319611133962527,0.022703428838318766,0.04298150163220904,5.377358490566038,0.9769712237441266,0.12055944450636225,0.5205590178838854,0.4890670949572536,-0.6749942905552924,0.1786080951991202,0.12980132450331125,197697.12237441266
3,-95,-35,72,0.6944444444444444,1.5442844318154212,0.01814593063524471,0.04060718580579803,5.152777777777778,0.9049088442481541,0.11363194022551593,0.5422729897546371,0.47859074744967994,-0.6378822377656352,0.17813937040094463,0.16887417218543047,190490.88442481542
12,-85,-20,69,0.5797101449275363,1.5677553909073898,0.017998791742642652,0.03320216428922773,5.739130434782608,0.9188006632724504,0.114984177154283,0.5522601323135871,0.48319814736704214,-0.650194051692295,0.17684593830873643,0.176158940397351,191880.06632724503
12,-85,-25,69,0.5797101449275363,1.5677553909073898,0.017998791742642652,0.03320216428922773,5.739130434782608,0.9188006632724504,0.114984177154283,0.5522601323135871,0.48319814736704214,-0.650194051692295,0.17684593830873643,0.176158940397351,191880.06632724503
12,-85,-30,69,0.5797101449275363,1.5677553909073898,0.017998791742642652,0.03320216428922773,5.739130434782608,0.9188006632724504,0.114984177154283,0.5522601323135871,0.48319814736704214,-0.650194051692295,0.17684593830873643,0.176158940397351,191880.06632724503
12,-85,-35,69,0.5797101449275363,1.5677553909073898,0.017998791742642652,0.03320216428922773,5.739130434782608,0.9188006632724504,0.114984177154283,0.5522601323135871,0.48319814736704214,-0.650194051692295,0.17684593830873643,0.176158940397351,191880.06632724503
12,-85,-40,69,0.5797101449275363,1.5677553909073898,0.017998791742642652,0.03320216428922773,5.739130434782608,0.9188006632724504,0.114984177154283,0.5522601323135871,0.48319814736704214,-0.650194051692295,0.17684593830873643,0.176158940397351,191880.06632724503
15,-95,-20,41,0.6829268292682927,1.9225980944215122,0.026949483129829317,0.04298150163220904,5.658536585365853,0.8926338565027088,0.11243023319183365,0.4901003926888275,0.47263902786249473,-0.6422703592816849,0.17505125616815886,0.10596026490066225,189263.38565027088
15,-95,-25,41,0.6829268292682927,1.9225980944215122,0.026949483129829317,0.04298150163220904,5.658536585365853,0.8926338565027088,0.11243023319183365,0.4901003926888275,0.47263902786249473,-0.6422703592816849,0.17505125616815886,0.10596026490066225,189263.38565027088
15,-95,-30,41,0.6829268292682927,1.9225980944215122,0.026949483129829317,0.04298150163220904,5.658536585365853,0.8926338565027088,0.11243023319183365,0.4901003926888275,0.47263902786249473,-0.6422703592816849,0.17505125616815886,0.10596026490066225,189263.38565027088
15,-95,-35,41,0.6829268292682927,1.9225980944215122,0.026949483129829317,0.04298150163220904,5.658536585365853,0.8926338565027088,0.11243023319183365,0.4901003926888275,0.47263902786249473,-0.6422703592816849,0.17505125616815886,0.10596026490066225,189263.38565027088
15,-95,-40,41,0.6829268292682927,1.9225980944215122,0.026949483129829317,0.04298150163220904,5.658536585365853,0.8926338565027088,0.11243023319183365,0.4901003926888275,0.47263902786249473,-0.6422703592816849,0.17505125616815886,0.10596026490066225,189263.38565027088
14,-85,-20,68,0.5882352941176471,1.5480835868325633,0.017882377053147682,0.034364338437586794,5.617647058823529,0.8631593050580644,0.10951797699166299,0.551960708031933,0.47424791427559515,-0.6378822377656352,0.17168996173224857,0.1728476821192053,186315.93050580643
14,-85,-25,68,0.5882352941176471,1.5480835868325633,0.017882377053147682,0.034364338437586794,5.617647058823529,0.8631593050580644,0.10951797699166299,0.551960708031933,0.47424791427559515,-0.6378822377656352,0.17168996173224857,0.1728476821192053,186315.93050580643
14,-85,-30,68,0.5882352941176471,1.5480835868325633,0.017882377053147682,0.034364338437586794,5.617647058823529,0.8631593050580644,0.10951797699166299,0.551960708031933,0.47424791427559515,-0.6378822377656352,0.17168996173224857,0.1728476821192053,186315.93050580643
14,-85,-35,68,0.5882352941176471,1.5480835868325633,0.017882377053147682,0.034364338437586794,5.617647058823529,0.8631593050580644,0.10951797699166299,0.551960708031933,0.47424791427559515,-0.6378822377656352,0.17168996173224857,0.1728476821192053,186315.93050580643
14,-85,-40,68,0.5882352941176471,1.5480835868325633,0.017882377053147682,0.034364338437586794,5.617647058823529,0.8631593050580644,0.10951797699166299,0.551960708031933,0.47424791427559515,-0.6378822377656352,0.17168996173224857,0.1728476821192053,186315.93050580643
13,-90,-20,58,0.603448275862069,1.6470260393786424,0.01983928518054698,0.034364338437586794,5.655172413793103,0.8614646472943592,0.10934937124071742,0.5333193084445079,0.4717638350851428,-0.6580155803801344,0.16618051988608915,0.147682119205298,186146.46472943592
13,-90,-25,58,0.603448275862069,1.6470260393786424,0.01983928518054698,0.034364338437586794,5.655172413793103,0.8614646472943592,0.10934937124071742,0.5333193084445079,0.4717638350851428,-0.6580155803801344,0.16618051988608915,0.147682119205298,186146.46472943592
13,-90,-30,58,0.603448275862069,1.6470260393786424,0.01983928518054698,0.034364338437586794,5.655172413793103,0.8614646472943592,0.10934937124071742,0.5333193084445079,0.4717638350851428,-0.6580155803801344,0.16618051988608915,0.147682119205298,186146.46472943592
13,-90,-35,58,0.603448275862069,1.6470260393786424,0.01983928518054698,0.034364338437586794,5.655172413793103,0.8614646472943592,0.10934937124071742,0.5333193084445079,0.4717638350851428,-0.6580155803801344,0.16618051988608915,0.147682119205298,186146.46472943592
13,-90,-40,58,0.603448275862069,1.6470260393786424,0.01983928518054698,0.034364338437586794,5.655172413793103,0.8614646472943592,0.10934937124071742,0.5333193084445079,0.4717638350851428,-0.6580155803801344,0.16618051988608915,0.147682119205298,186146.46472943592
14,-90,-20,56,0.5892857142857143,1.6400913113724986,0.02032760250946608,0.034364338437586794,5.607142857142857,0.8330490895833538,0.10650301345007285,0.5301112094280528,0.4665031164315878,-0.6506894533347019,0.16367717795986744,0.14304635761589404,183304.90895833538
14,-90,-25,56,0.5892857142857143,1.6400913113724986,0.02032760250946608,0.034364338437586794,5.607142857142857,0.8330490895833538,0.10650301345007285,0.5301112094280528,0.4665031164315878,-0.6506894533347019,0.16367717795986744,0.14304635761589404,183304.90895833538
14,-90,-30,56,0.5892857142857143,1.6400913113724986,0.02032760250946608,0.034364338437586794,5.607142857142857,0.8330490895833538,0.10650301345007285,0.5301112094280528,0.4665031164315878,-0.6506894533347019,0.16367717795986744,0.14304635761589404,183304.90895833538
14,-90,-35,56,0.5892857142857143,1.6400913113724986,0.02032760250946608,0.034364338437586794,5.607142857142857,0.8330490895833538,0.10650301345007285,0.5301112094280528,0.4665031164315878,-0.6506894533347019,0.16367717795986744,0.14304635761589404,183304.90895833538
14,-90,-40,56,0.5892857142857143,1.6400913113724986,0.02032760250946608,0.034364338437586794,5.607142857142857,0.8330490895833538,0.10650301345007285,0.5301112094280528,0.4665031164315878,-0.6506894533347019,0.16367717795986744,0.14304635761589404,183304.90895833538
7,-95,-20,44,0.7272727272727273,1.8316545766382917,0.02431522674644072,0.03982733515514458,5.681818181818182,0.7826197859621953,0.10135979201064549,0.49252735600649306,0.4521794349701269,-0.6378822377656352,0.15890047725060838,0.11721854304635762,178261.97859621953
7,-95,-25,44,0.7272727272727273,1.8316545766382917,0.02431522674644072,0.03982733515514458,5.681818181818182,0.7826197859621953,0.10135979201064549,0.49252735600649306,0.4521794349701269,-0.6378822377656352,0.15890047725060838,0.11721854304635762,178261.97859621953
12,-90,-20,57,0.6140350877192983,1.6552573262841903,0.01974357179414526,0.03552651258594586,5.719298245614035,0.8365277684761112,0.10685343538400982,0.5288460665151544,0.46703541284640726,-0.6740421414140165,0.15852634252192443,0.14635761589403973,183652.77684761112
12,-90,-25,57,0.6140350877192983,1.6552573262841903,0.01974357179414526,0.03552651258594586,5.719298245614035,0.8365277684761112,0.10685343538400982,0.5288460665151544,0.46703541284640726,-0.6740421414140165,0.15852634252192443,0.14635761589403973,183652.77684761112
12,-90,-30,57,0.6140350877192983,1.6552573262841903,0.01974357179414526,0.03552651258594586,5.719298245614035,0.8365277684761112,0.10685343538400982,0.5288460665151544,0.46703541284640726,-0.6740421414140165,0.15852634252192443,0.14635761589403973,183652.77684761112
